playerid,kills,deaths,assists,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,wardsplaced,wpm,wardskilled,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,total cs,minionkills,monsterkills,cspm,goldat10,xpat10,csat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,goldat15,xpat15,csat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,deathsat15
10,3.0,3.0491803278688523,7.672131147540983,0.19672131147540983,0.01639344262295082,0.0,0.0,0.4098360655737705,0.16393442622950818,0.2459016393442623,0.04918032786885246,0.14754098360655737,10404.754098360656,312.7841786885246,0.15354754590163935,892.9611803278688,15.475409836065573,0.46104426229508194,12.62295081967213,13.770491803278688,48.21311475409836,1.431118032786885,11427.672131147541,7049.475409836065,211.20075409836065,0.17839431147540985,10583.688524590163,186.9016393442623,31.83606557377049,155.0655737704918,5.5964426229508195,3343.311475409836,3386.9180327868853,63.34426229508197,2.901639344262295,0.5573770491803278,0.6065573770491803,0.9836065573770492,0.4918032786885246,5104.44262295082,5458.426229508197,95.8360655737705,-30.688524590163933,0.4098360655737705,1.1475409836065573,1.5081967213114753,0.8688524590163934,0.8688524590163934
11,1.875,4.25,3.75,0.125,0.0,0.0,0.0,0.375,0.0,0.375,0.125,0.0,7099.5,246.228975,0.146928875,866.80665,12.625,0.4465125,8.125,11.25,33.0,1.1481125,8753.375,4980.875,173.80925,0.192331625,8484.375,148.75,22.125,126.625,5.215425,3124.75,3046.25,56.625,-381.25,-6.0,0.375,1.0,1.0,4839.5,5021.125,83.75,-491.5,-10.125,1.0,2.375,2.0,2.0
12,2.375,2.125,5.25,0.0625,0.0,0.0,0.0,0.3125,0.1875,0.125,0.0625,0.125,12828.5625,406.087325,0.24388325,431.0866875,14.0625,0.46847500000000003,5.5,6.375,32.4375,1.0459125,11111.25,7134.1875,232.82161875,0.22950475,10320.9375,235.75,227.0,8.75,7.7783125,3372.4375,4488.6875,83.625,-203.75,-6.25,0.375,0.5625,0.1875,5299.5,7194.625,134.0625,-258.5,-8.0625,0.625,1.4375,0.25,0.25
13,3.66,3.44,6.46,0.36,0.04,0.0,0.0,0.26,0.16,0.1,0.06,0.28,19055.78,567.1992319999999,0.25879981999999996,833.094534,16.9,0.499482,7.0,5.44,39.64,1.1666800000000002,13854.14,9477.9,284.676876,0.2373937,13023.8,265.14,246.96,18.18,7.953622,3432.18,4449.1,75.24,92.48,1.9,0.66,0.78,0.6,5553.74,7233.72,125.08,195.5,4.74,0.96,1.16,0.92,0.92
14,1.6,4.0,4.8,0.1,0.0,0.0,0.0,0.2,0.0,0.2,0.1,0.0,12704.4,404.21065,0.2181765,760.33873,12.5,0.39748,6.7,6.3,34.6,1.07314,10596.4,6444.1,205.93351,0.2024375,10221.0,224.6,215.5,9.1,7.159999999999999,3119.9,4354.0,71.9,-78.2,-5.4,0.3,1.0,0.5,4814.9,6880.4,115.9,-368.0,-14.1,0.6,1.1,1.2,1.2
15,0.6363636363636364,4.181818181818182,3.272727272727273,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,11913.272727272728,396.0751272727273,0.22643245454545455,834.6026909090909,12.0,0.39681818181818185,3.6363636363636362,5.7272727272727275,23.636363636363637,0.7685272727272726,9030.90909090909,5071.181818181818,171.04731818181818,0.18997009090909092,8679.636363636364,196.36363636363637,190.8181818181818,5.545454545454546,6.642472727272727,2979.3636363636365,4284.636363636364,64.81818181818181,-243.0909090909091,-16.545454545454547,0.36363636363636365,0.2727272727272727,0.45454545454545453,4658.090909090909,6911.818181818182,108.81818181818181,-476.8181818181818,-23.636363636363637,0.5454545454545454,0.9090909090909091,0.8181818181818182,0.8181818181818182
16,0.9444444444444444,2.6666666666666665,8.61111111111111,0.1111111111111111,0.0,0.0,0.0,0.2777777777777778,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.05555555555555555,6091.444444444444,182.18466666666666,0.08947598888888889,425.28413333333333,48.833333333333336,1.4827333333333332,7.944444444444445,17.944444444444443,72.55555555555556,2.2145333333333337,8131.055555555556,3839.277777777778,116.36009444444443,0.10550252222222221,7633.888888888889,61.611111111111114,61.111111111111114,0.5,1.8738722222222224,2471.0,2558.5555555555557,22.38888888888889,-24.333333333333332,9.222222222222221,0.5,0.3333333333333333,0.16666666666666666,3755.8888888888887,4049.8888888888887,36.388888888888886,154.94444444444446,14.11111111111111,0.5555555555555556,1.5555555555555556,0.8333333333333334,0.8333333333333334
17,4.333333333333333,4.0,6.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,14643.0,398.6824,0.18823299999999998,755.6026666666667,15.333333333333334,0.42286666666666667,6.666666666666667,4.0,40.666666666666664,1.0923333333333334,14468.0,9745.0,263.78146666666663,0.22718833333333333,13237.666666666666,274.3333333333333,264.0,10.333333333333334,7.458266666666667,3607.3333333333335,4773.666666666667,80.66666666666667,188.66666666666666,2.6666666666666665,0.6666666666666666,0.3333333333333333,0.6666666666666666,5644.666666666667,7611.0,136.0,-162.33333333333334,0.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333
18,2.588235294117647,3.2058823529411766,5.823529411764706,0.3235294117647059,0.058823529411764705,0.0,0.0,0.14705882352941177,0.029411764705882353,0.11764705882352941,0.0,0.29411764705882354,19814.882352941175,587.6053294117647,0.2904909117647059,428.9009176470588,13.411764705882353,0.3995705882352941,11.176470588235293,5.411764705882353,36.14705882352941,1.0749617647058822,13670.058823529413,9305.735294117647,276.01711764705885,0.2605125588235294,12531.735294117647,291.20588235294116,273.3529411764706,17.852941176470587,8.698244117647059,3323.5882352941176,3150.6176470588234,79.26470588235294,-73.1470588235294,-2.4411764705882355,0.17647058823529413,0.5882352941176471,0.35294117647058826,5249.14705882353,5329.970588235294,127.79411764705883,-99.8529411764706,-3.676470588235294,0.35294117647058826,0.9411764705882353,0.9117647058823529,0.9117647058823529
19,2.857142857142857,3.2857142857142856,8.142857142857142,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,8316.714285714286,223.95450000000002,0.12085847142857142,726.3506142857143,16.285714285714285,0.44844285714285714,10.857142857142858,12.142857142857142,46.57142857142857,1.2817428571428573,11773.285714285714,7001.285714285715,191.83984285714286,0.16549542857142857,10991.42857142857,188.42857142857142,31.428571428571427,157.0,5.128842857142857,3141.5714285714284,3363.714285714286,62.0,-180.71428571428572,-1.4285714285714286,0.5714285714285714,0.2857142857142857,0.8571428571428571,4804.285714285715,5634.142857142857,94.57142857142857,-62.57142857142857,-0.2857142857142857,1.0,1.2857142857142858,1.1428571428571428,1.1428571428571428
20,3.641509433962264,2.641509433962264,8.830188679245284,0.39622641509433965,0.05660377358490566,0.0,0.0,0.41509433962264153,0.1509433962264151,0.2641509433962264,0.11320754716981132,0.18867924528301888,10503.962264150943,336.00858113207545,0.14948288301886792,889.2926358490566,14.88679245283019,0.4726811320754717,15.169811320754716,10.88679245283019,52.113207547169814,1.6507132075471698,11116.433962264151,7030.2830188679245,227.6290641509434,0.1886905094339623,10118.396226415094,173.79245283018867,33.43396226415094,140.35849056603774,5.587335849056604,3218.603773584906,3235.811320754717,59.735849056603776,-111.20754716981132,-2.150943396226415,0.5283018867924528,1.0188679245283019,0.39622641509433965,4928.33962264151,5362.7169811320755,91.66037735849056,-159.22641509433961,-2.69811320754717,0.8867924528301887,2.056603773584906,0.7924528301886793,0.7924528301886793
21,0.6666666666666666,4.555555555555555,7.5,0.0,0.0,0.0,0.0,0.2222222222222222,0.05555555555555555,0.16666666666666666,0.2222222222222222,0.0,4478.222222222223,134.08968333333334,0.07253278888888888,459.59510555555556,55.05555555555556,1.6051111111111112,9.11111111111111,19.77777777777778,80.33333333333333,2.3353388888888893,7247.5,2861.8888888888887,85.49465555555555,0.08620412777777778,6759.722222222223,29.666666666666668,29.61111111111111,0.05555555555555555,0.8898166666666667,2179.3888888888887,2446.777777777778,12.11111111111111,47.77777777777778,2.0,0.16666666666666666,0.5555555555555556,0.4444444444444444,3338.6111111111113,3674.3888888888887,19.27777777777778,-46.833333333333336,2.5555555555555554,0.2777777777777778,1.2222222222222223,1.1666666666666667,1.1666666666666667
22,4.188679245283019,3.452830188679245,6.0,0.5094339622641509,0.11320754716981132,0.018867924528301886,0.0,0.24528301886792453,0.07547169811320754,0.16981132075471697,0.16981132075471697,0.2830188679245283,19551.132075471698,627.480303773585,0.28186624528301885,659.3801320754717,13.679245283018869,0.44246037735849053,5.3584905660377355,4.7924528301886795,32.094339622641506,1.0291547169811321,12818.830188679245,8732.67924528302,284.07249811320753,0.23468081132075472,11833.490566037735,243.39622641509433,230.8490566037736,12.547169811320755,7.8909320754716985,3430.188679245283,4625.037735849057,78.32075471698113,233.77358490566039,7.735849056603773,0.5283018867924528,0.5660377358490566,0.8490566037735849,5596.11320754717,7533.433962264151,129.0,372.24528301886795,10.773584905660377,1.0188679245283019,0.9811320754716981,1.2264150943396226,1.2264150943396226
23,2.611111111111111,2.6666666666666665,3.2222222222222223,0.3888888888888889,0.1111111111111111,0.0,0.0,0.2777777777777778,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,11940.5,385.5199,0.23298257222222218,610.0134333333333,14.444444444444445,0.4833388888888888,3.388888888888889,6.277777777777778,27.72222222222222,0.9120944444444444,11592.833333333334,7641.388888888889,250.7082166666667,0.2485142777777778,10868.388888888889,247.22222222222223,236.05555555555554,11.166666666666666,8.229933333333333,3203.4444444444443,4500.944444444444,75.16666666666667,-201.77777777777777,-6.833333333333333,0.4444444444444444,0.4444444444444444,0.5,5028.611111111111,7224.833333333333,124.83333333333333,-243.11111111111111,-7.388888888888889,0.4444444444444444,0.6666666666666666,0.7777777777777778,0.7777777777777778
24,0.6666666666666666,4.380952380952381,9.857142857142858,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.19047619047619047,0.0,5313.619047619048,156.20738095238096,0.0719453142857143,408.2950142857143,52.76190476190476,1.5301666666666667,9.904761904761905,18.285714285714285,86.57142857142857,2.5084,7780.0952380952385,3322.6666666666665,97.53183333333334,0.08624864761904763,7210.714285714285,35.42857142857143,35.19047619047619,0.23809523809523808,1.042957142857143,2188.714285714286,2241.714285714286,13.952380952380953,-108.14285714285714,-0.23809523809523808,0.14285714285714285,1.1428571428571428,0.6666666666666666,3346.6190476190477,3454.2380952380954,22.047619047619047,-224.0952380952381,-0.6666666666666666,0.3333333333333333,2.0476190476190474,1.2380952380952381,1.2380952380952381
25,1.1343283582089552,3.044776119402985,10.522388059701493,0.08955223880597014,0.0,0.0,0.0,0.2835820895522388,0.04477611940298507,0.23880597014925373,0.07462686567164178,0.07462686567164178,6013.358208955224,184.17039701492538,0.09097342686567164,341.1995507462687,49.73134328358209,1.5167626865671642,10.64179104477612,16.223880597014926,84.11940298507463,2.5604671641791046,7745.477611940299,3485.1492537313434,107.24500149253731,0.09053466567164178,6973.880597014925,29.46268656716418,29.19402985074627,0.26865671641791045,0.9157955223880597,2202.402985074627,2414.313432835821,10.656716417910447,-11.149253731343284,-2.08955223880597,0.23880597014925373,0.9104477611940298,0.4626865671641791,3330.4626865671644,3621.194029850746,16.55223880597015,-14.194029850746269,-3.2388059701492535,0.417910447761194,2.1343283582089554,0.7910447761194029,0.7910447761194029
26,3.875,2.9166666666666665,4.083333333333333,0.5,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.20833333333333334,0.16666666666666666,0.041666666666666664,0.0,0.20833333333333334,19492.041666666668,590.409275,0.30101858333333337,451.93120416666665,15.333333333333334,0.4736666666666667,11.25,5.583333333333333,41.666666666666664,1.2523,13182.375,8999.708333333334,276.71295000000003,0.27068933333333334,12404.916666666666,284.5833333333333,270.625,13.958333333333334,8.828595833333333,3451.5833333333335,3158.4583333333335,83.04166666666667,-9.208333333333334,14.416666666666666,0.5833333333333334,0.5416666666666666,0.25,5620.833333333333,5347.208333333333,134.08333333333334,-67.70833333333333,22.041666666666668,1.1666666666666667,1.0,0.4583333333333333,0.4583333333333333
27,0.7,3.5,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,6631.3,211.27024,0.11512644000000001,362.96492,48.8,1.53206,10.3,14.0,80.0,2.50947,6993.3,2841.0,90.84611,0.08673556,6480.0,26.9,26.5,0.4,0.85594,2206.0,2442.9,9.9,106.2,-1.9,0.1,0.5,0.7,3273.0,3698.4,16.6,202.7,-4.4,0.2,1.0,1.1,1.1
28,2.0833333333333335,3.5833333333333335,4.25,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.08333333333333333,0.16666666666666666,8382.25,245.6667666666667,0.14472433333333334,894.93035,14.083333333333334,0.41865,11.166666666666666,13.5,45.416666666666664,1.328325,10346.916666666666,5934.333333333333,174.300425,0.17511866666666664,9988.333333333334,175.41666666666666,28.416666666666668,147.0,5.197258333333333,3101.75,3156.5,59.666666666666664,-82.41666666666667,-1.5833333333333333,0.4166666666666667,0.5,0.5,4684.833333333333,5081.5,88.58333333333333,-267.6666666666667,-6.083333333333333,0.9166666666666666,0.75,0.9166666666666666,0.9166666666666666
29,0.5714285714285714,4.285714285714286,5.285714285714286,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,3993.0,124.41827142857143,0.06327732857142856,479.0407428571429,50.42857142857143,1.5461285714285715,11.142857142857142,16.285714285714285,83.0,2.530871428571429,6731.857142857143,2485.285714285714,76.5605,0.08008814285714284,6109.285714285715,30.142857142857142,30.142857142857142,0.0,0.9268428571428571,2112.5714285714284,2478.4285714285716,11.142857142857142,-284.7142857142857,-7.857142857142857,0.14285714285714285,0.42857142857142855,0.5714285714285714,3112.8571428571427,3579.8571428571427,17.142857142857142,-197.71428571428572,-12.142857142857142,0.14285714285714285,1.4285714285714286,0.8571428571428571,0.8571428571428571
30,1.0,3.65,5.8,0.05,0.0,0.0,0.0,0.2,0.1,0.1,0.2,0.1,5834.4,180.567405,0.100601745,392.93843000000004,54.4,1.6218599999999999,13.6,16.15,90.4,2.6993300000000002,7351.0,3068.9,93.013755,0.09051693499999999,6761.5,28.15,27.95,0.2,0.863655,2221.55,2572.45,8.8,-84.45,-3.1,0.25,0.3,0.65,3356.6,3929.35,15.65,-112.45,-5.7,0.4,0.85,0.95,0.95
31,0.0,5.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5211.75,134.10595,0.082243375,467.48155,70.5,1.8321,10.75,20.75,102.0,2.665175,7790.75,2844.25,74.493225,0.06948075000000001,7231.25,35.5,35.5,0.0,0.953175,2109.5,2402.75,15.0,77.25,4.0,0.0,0.25,0.25,3127.25,3373.75,24.25,-67.5,5.25,0.0,0.75,0.5,0.5
32,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8931.0,336.3842,0.18022,421.0923,12.0,0.452,5.0,3.0,21.0,0.791,11653.0,8128.0,306.1394,0.340663,11850.0,224.0,213.0,11.0,8.4369,3741.0,2856.0,75.0,-927.0,-8.0,1.0,1.0,0.0,6161.0,4533.0,111.0,-2491.0,-37.0,1.0,2.0,1.0,1.0
33,2.4878048780487805,2.731707317073171,5.487804878048781,0.3170731707317073,0.024390243902439025,0.0,0.0,0.24390243902439024,0.0975609756097561,0.14634146341463414,0.12195121951219512,0.14634146341463414,15454.756097560976,453.90688292682927,0.22183281219512196,665.1818951219512,15.073170731707316,0.44865853658536586,8.902439024390244,10.414634146341463,37.80487804878049,1.109290243902439,12310.19512195122,7938.292682926829,235.5069048780488,0.21977170731707318,11930.682926829268,248.58536585365854,232.609756097561,15.975609756097562,7.432741463414634,3249.4634146341464,4498.317073170731,77.82926829268293,-80.60975609756098,-2.4634146341463414,0.2926829268292683,0.7317073170731707,0.36585365853658536,5195.8536585365855,7266.756097560976,127.0,-71.14634146341463,-2.1707317073170733,0.5365853658536586,1.0975609756097562,0.7073170731707317,0.7073170731707317
34,3.462962962962963,2.7777777777777777,5.222222222222222,0.5370370370370371,0.09259259259259259,0.018518518518518517,0.018518518518518517,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.14814814814814814,0.5555555555555556,17936.277777777777,527.0300481481481,0.2648261851851852,720.6298074074074,17.037037037037038,0.5036037037037038,8.12962962962963,7.833333333333333,40.166666666666664,1.1730537037037037,14240.444444444445,9806.37037037037,289.22615185185185,0.24813785185185186,13336.777777777777,285.85185185185185,261.2962962962963,24.555555555555557,8.4223,3221.4074074074074,4492.092592592592,75.9074074074074,36.833333333333336,-0.05555555555555555,0.2777777777777778,0.5,0.5370370370370371,5296.574074074074,7262.740740740741,125.25925925925925,29.203703703703702,-1.0555555555555556,0.6481481481481481,0.9814814814814815,0.8148148148148148,0.8148148148148148
35,2.627906976744186,2.9767441860465116,5.4186046511627906,0.27906976744186046,0.023255813953488372,0.0,0.0,0.20930232558139536,0.16279069767441862,0.046511627906976744,0.16279069767441862,0.3023255813953488,16462.697674418603,498.62884651162784,0.2591078372093023,751.7699744186046,13.790697674418604,0.4183069767441861,6.627906976744186,4.558139534883721,36.30232558139535,1.0872953488372092,12887.255813953489,8590.39534883721,260.71957674418604,0.23530402325581398,12174.976744186046,258.5581395348837,239.51162790697674,19.046511627906977,7.869897674418604,3357.046511627907,4556.6511627906975,74.93023255813954,97.02325581395348,-0.5116279069767442,0.627906976744186,0.3488372093023256,0.4418604651162791,5373.604651162791,7338.162790697675,123.88372093023256,132.97674418604652,-1.0465116279069768,0.813953488372093,0.7906976744186046,0.7674418604651163,0.7674418604651163
36,1.8888888888888888,4.027777777777778,5.583333333333333,0.1388888888888889,0.027777777777777776,0.0,0.0,0.19444444444444445,0.027777777777777776,0.16666666666666666,0.19444444444444445,0.05555555555555555,8322.583333333334,257.85141666666664,0.14520454166666666,875.2290777777778,12.972222222222221,0.39975555555555553,12.75,10.666666666666666,48.19444444444444,1.5040722222222223,9732.888888888889,5564.361111111111,174.135425,0.17444313888888888,9287.777777777777,164.91666666666666,33.22222222222222,131.69444444444446,5.1935111111111105,3144.1388888888887,3262.3333333333335,62.25,-127.0,-1.75,0.2777777777777778,0.5277777777777778,0.4166666666666667,4734.666666666667,5219.388888888889,91.58333333333333,-288.1666666666667,-6.555555555555555,0.4722222222222222,1.4166666666666667,0.8333333333333334,0.8333333333333334
37,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2738.5,110.2167,0.0717879,455.3908,32.5,1.30645,7.5,15.5,48.5,1.9457,5040.5,1742.0,70.64975000000001,0.07802875,4337.5,32.5,32.5,0.0,1.3125,2086.5,2391.5,14.0,-144.0,-24.5,0.0,1.5,1.5,3177.5,3489.0,23.0,-616.0,-36.0,0.0,2.0,2.5,2.5
